qid,docx,docy,label
14,clueweb09-en0003-50-22307,clueweb09-en0006-21-44264,1
14,clueweb09-en0003-50-22307,clueweb09-en0007-84-16353,1
14,clueweb09-en0003-50-22307,clueweb09-en0007-66-08708,1
14,clueweb09-en0003-50-22307,clueweb09-en0006-21-44258,1
14,clueweb09-en0003-50-22307,clueweb09-en0006-21-44280,1
14,clueweb09-en0003-50-22307,clueweb09-en0006-21-44272,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-24-17699,1
14,clueweb09-en0000-18-28496,clueweb09-en0003-50-22305,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-30-40355,1
14,clueweb09-en0000-18-28496,clueweb09-en0003-50-22308,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-21-44271,1
14,clueweb09-en0000-18-28496,clueweb09-en0001-41-06385,1
14,clueweb09-en0000-18-28496,clueweb09-en0003-50-22263,1
14,clueweb09-en0000-18-28496,clueweb09-en0003-50-22320,1
14,clueweb09-en0000-18-28496,clueweb09-en0011-38-24993,1
14,clueweb09-en0000-18-28496,clueweb09-en0009-25-21967,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-21-44264,1
14,clueweb09-en0000-18-28496,clueweb09-en0007-84-16353,1
14,clueweb09-en0000-18-28496,clueweb09-en0007-66-08708,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-21-44258,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-21-44280,1
14,clueweb09-en0000-18-28496,clueweb09-en0006-21-44272,1
14,clueweb09-en0006-24-17699,clueweb09-en0003-50-22305,1
14,clueweb09-en0006-24-17699,clueweb09-en0006-30-40355,1
14,clueweb09-en0006-24-17699,clueweb09-en0003-50-22308,1
14,clueweb09-en0006-24-17699,clueweb09-en0006-21-44271,1
14,clueweb09-en0006-24-17699,clueweb09-en0001-41-06385,1
14,clueweb09-en0006-24-17699,clueweb09-en0003-50-22263,1
14,clueweb09-en0006-24-17699,clueweb09-en0003-50-22320,1
14,clueweb09-en0006-24-17699,clueweb09-en0011-38-24993,1
14,clueweb09-en0006-24-17699,clueweb09-en0009-25-21967,1
14,clueweb09-en0006-24-17699,clueweb09-en0006-21-44264,1
14,clueweb09-en0006-24-17699,clueweb09-en0007-84-16353,1
14,clueweb09-en0006-24-17699,clueweb09-en0007-66-08708,1
14,clueweb09-en0006-24-17699,clueweb09-en0006-21-44258,1
14,clueweb09-en0006-24-17699,clueweb09-en0006-21-44280,1
14,clueweb09-en0006-24-17699,clueweb09-en0006-21-44272,1
14,clueweb09-en0003-50-22305,clueweb09-en0006-30-40355,1
14,clueweb09-en0003-50-22305,clueweb09-en0003-50-22308,1
14,clueweb09-en0003-50-22305,clueweb09-en0006-21-44271,1
14,clueweb09-en0003-50-22305,clueweb09-en0001-41-06385,1
14,clueweb09-en0003-50-22305,clueweb09-en0003-50-22263,1
14,clueweb09-en0003-50-22305,clueweb09-en0003-50-22320,1
14,clueweb09-en0003-50-22305,clueweb09-en0011-38-24993,1
14,clueweb09-en0003-50-22305,clueweb09-en0009-25-21967,1
14,clueweb09-en0003-50-22305,clueweb09-en0006-21-44264,1
14,clueweb09-en0003-50-22305,clueweb09-en0007-84-16353,1
14,clueweb09-en0003-50-22305,clueweb09-en0007-66-08708,1
14,clueweb09-en0003-50-22305,clueweb09-en0006-21-44258,1
14,clueweb09-en0003-50-22305,clueweb09-en0006-21-44280,1
14,clueweb09-en0003-50-22305,clueweb09-en0006-21-44272,1
14,clueweb09-en0006-30-40355,clueweb09-en0003-50-22308,1
14,clueweb09-en0006-30-40355,clueweb09-en0006-21-44271,1
14,clueweb09-en0006-30-40355,clueweb09-en0001-41-06385,1
14,clueweb09-en0006-30-40355,clueweb09-en0003-50-22263,1
14,clueweb09-en0006-30-40355,clueweb09-en0003-50-22320,1
14,clueweb09-en0006-30-40355,clueweb09-en0011-38-24993,1
14,clueweb09-en0006-30-40355,clueweb09-en0009-25-21967,1
14,clueweb09-en0006-30-40355,clueweb09-en0006-21-44264,1
14,clueweb09-en0006-30-40355,clueweb09-en0007-84-16353,1
14,clueweb09-en0006-30-40355,clueweb09-en0007-66-08708,1
14,clueweb09-en0006-30-40355,clueweb09-en0006-21-44258,1
14,clueweb09-en0006-30-40355,clueweb09-en0006-21-44280,1
14,clueweb09-en0006-30-40355,clueweb09-en0006-21-44272,1
14,clueweb09-en0003-50-22308,clueweb09-en0006-21-44271,1
14,clueweb09-en0003-50-22308,clueweb09-en0001-41-06385,1
14,clueweb09-en0003-50-22308,clueweb09-en0003-50-22263,1
14,clueweb09-en0003-50-22308,clueweb09-en0003-50-22320,1
14,clueweb09-en0003-50-22308,clueweb09-en0011-38-24993,1
14,clueweb09-en0003-50-22308,clueweb09-en0009-25-21967,1
14,clueweb09-en0003-50-22308,clueweb09-en0006-21-44264,1
14,clueweb09-en0003-50-22308,clueweb09-en0007-84-16353,1
14,clueweb09-en0003-50-22308,clueweb09-en0007-66-08708,1
14,clueweb09-en0003-50-22308,clueweb09-en0006-21-44258,1
14,clueweb09-en0003-50-22308,clueweb09-en0006-21-44280,1
14,clueweb09-en0003-50-22308,clueweb09-en0006-21-44272,1
14,clueweb09-en0006-21-44271,clueweb09-en0001-41-06385,1
14,clueweb09-en0006-21-44271,clueweb09-en0003-50-22263,1
14,clueweb09-en0006-21-44271,clueweb09-en0003-50-22320,1
14,clueweb09-en0006-21-44271,clueweb09-en0011-38-24993,1
14,clueweb09-en0006-21-44271,clueweb09-en0009-25-21967,1
14,clueweb09-en0006-21-44271,clueweb09-en0006-21-44264,1
14,clueweb09-en0006-21-44271,clueweb09-en0007-84-16353,1
14,clueweb09-en0006-21-44271,clueweb09-en0007-66-08708,1
14,clueweb09-en0006-21-44271,clueweb09-en0006-21-44258,1
14,clueweb09-en0006-21-44271,clueweb09-en0006-21-44280,1
14,clueweb09-en0006-21-44271,clueweb09-en0006-21-44272,1
14,clueweb09-en0001-41-06385,clueweb09-en0003-50-22263,1
14,clueweb09-en0001-41-06385,clueweb09-en0003-50-22320,1
14,clueweb09-en0001-41-06385,clueweb09-en0011-38-24993,1
14,clueweb09-en0001-41-06385,clueweb09-en0009-25-21967,1
14,clueweb09-en0001-41-06385,clueweb09-en0006-21-44264,1
14,clueweb09-en0001-41-06385,clueweb09-en0007-84-16353,1
14,clueweb09-en0001-41-06385,clueweb09-en0007-66-08708,1
14,clueweb09-en0001-41-06385,clueweb09-en0006-21-44258,1
14,clueweb09-en0001-41-06385,clueweb09-en0006-21-44280,1
14,clueweb09-en0001-41-06385,clueweb09-en0006-21-44272,1
14,clueweb09-en0003-50-22263,clueweb09-en0003-50-22320,1
14,clueweb09-en0003-50-22263,clueweb09-en0011-38-24993,1
14,clueweb09-en0003-50-22263,clueweb09-en0009-25-21967,1
14,clueweb09-en0003-50-22263,clueweb09-en0006-21-44264,1
14,clueweb09-en0003-50-22263,clueweb09-en0007-84-16353,1
14,clueweb09-en0003-50-22263,clueweb09-en0007-66-08708,1
14,clueweb09-en0003-50-22263,clueweb09-en0006-21-44258,1
14,clueweb09-en0003-50-22263,clueweb09-en0006-21-44280,1
14,clueweb09-en0003-50-22263,clueweb09-en0006-21-44272,1
14,clueweb09-en0003-50-22320,clueweb09-en0011-38-24993,1
14,clueweb09-en0003-50-22320,clueweb09-en0009-25-21967,1
14,clueweb09-en0003-50-22320,clueweb09-en0006-21-44264,1
14,clueweb09-en0003-50-22320,clueweb09-en0007-84-16353,1
14,clueweb09-en0003-50-22320,clueweb09-en0007-66-08708,1
14,clueweb09-en0003-50-22320,clueweb09-en0006-21-44258,1
14,clueweb09-en0003-50-22320,clueweb09-en0006-21-44280,1
14,clueweb09-en0003-50-22320,clueweb09-en0006-21-44272,1
14,clueweb09-en0011-38-24993,clueweb09-en0009-25-21967,1
14,clueweb09-en0011-38-24993,clueweb09-en0006-21-44264,1
14,clueweb09-en0011-38-24993,clueweb09-en0007-84-16353,1
14,clueweb09-en0011-38-24993,clueweb09-en0007-66-08708,1
14,clueweb09-en0011-38-24993,clueweb09-en0006-21-44258,1
14,clueweb09-en0011-38-24993,clueweb09-en0006-21-44280,1
14,clueweb09-en0011-38-24993,clueweb09-en0006-21-44272,1
14,clueweb09-en0009-25-21967,clueweb09-en0006-21-44264,1
14,clueweb09-en0009-25-21967,clueweb09-en0007-84-16353,1
14,clueweb09-en0009-25-21967,clueweb09-en0007-66-08708,1
14,clueweb09-en0009-25-21967,clueweb09-en0006-21-44258,1
14,clueweb09-en0009-25-21967,clueweb09-en0006-21-44280,1
14,clueweb09-en0009-25-21967,clueweb09-en0006-21-44272,1
